hospital_id,name,type,ownership,emergency_services,rating,location_id,address,city,state,zip_code
400114,MANATI MEDICAL CENTER DR OTERO LOPEZ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,4141,CARR 668 CALLE HERNANDEZ CARRION URB ATENAS,MANATI,PR,674
400115,CENTRO MEDICO WILMA N VAZQUEZ,Acute Care Hospitals,Proprietary,Yes,Not Available,4142,CARR. 2 KM 39.5    ROAD NUMBER 2 BO ALGARROBO,VEGA BAJA,PR,693
400117,HOSPITAL METROPOLITANO  DR SUSONI,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Not Available,4143,55 PALM ST,ARECIBO,PR,614
400118,"DOCTORS' CENTER HOSPITAL, INC",Acute Care Hospitals,Proprietary,Yes,2,4144,"MARGINAL CARRETERA NO 2, KM 47 7",MANATI,PR,674
400120,HOSPITAL PAVIA CAGUAS,Acute Care Hospitals,Proprietary,Yes,Not Available,4145,URB MARIOLGA 100 AVE LUIS MUNOZ MARIN,CAGUAS,PR,725
400122,PROFESSIONAL HOSPITAL GUAYNABO INC,Acute Care Hospitals,Proprietary,Yes,Not Available,4146,8 AVE LAS CUMBRES,GUAYNABO,PR,969
400123,HOSPITAL PEREA,Acute Care Hospitals,Proprietary,Yes,Not Available,4147,15 DR BASORA STREET,MAYAGUEZ,PR,681
400124,CENTRO CARDIOVASCULAR,Acute Care Hospitals,Government - State,Yes,Not Available,4148,"AVENIDA AMERICO MIRANDA, ENTRADA PRINCIPAL CM",RIO PIEDRAS,PR,936
400126,HOSPITAL METROPOLITANO DE SAN GERMAN,Acute Care Hospitals,Proprietary,Yes,Not Available,4149,CALLE JAVILLA  #8 AL COSTADO PARQUE DE BOMBAS,SAN GERMAN,PR,683
400127,ASEM,Acute Care Hospitals,Government - State,Yes,Not Available,4150,EDIFICIO CENTRAL JULIO A PEREZ MEDICAL CENTER,SAN JUAN,PR,935
400128,"HOSPITAL PAVIA HATO REY, INC",Acute Care Hospitals,Proprietary,Yes,Not Available,4151,AVE PONCE DE LEON 435,HATO REY,PR,919
400130,HOSPITAL METROPOLITANO DE LA MONTANA,Acute Care Hospitals,Proprietary,Yes,Not Available,4152,CALLE ISAAC GONZALEZ ESQUINA LEDESMA,BDA NUEVA,PR,641
400131,CARIBBEAN MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,Not Available,4153,151 AVE OSVALDO MOLINA,FAJARDO,PR,738
400132,DOCTORS CENTER HOSPITAL  CAROLINA LLC,Acute Care Hospitals,Proprietary,Yes,Not Available,4154,EDIF JESUS T PINEIRO AVE FERNANDEZ JUNCOS BO PUEBL,CAROLINA,PR,979
400134,SAN JORGE CHILDRENS HOSPITAL INC,Acute Care Hospitals,Proprietary,Yes,Not Available,4155,258 SAN JORGE STREET,SAN JUAN,PR,912
400135,HOSPITAL DEL CENTRO COMPRENSIVO DE CANCER,Acute Care Hospitals,Government - State,Yes,Not Available,4156,PR 21 INT PR 18 BO MONACILLOS URBANO,SAN JUAN,PR,927
400136,HOSPITAL SAN ANTONIO INC,Acute Care Hospitals,Proprietary,Yes,Not Available,4157,18 CALLE DR RAMOS E BETANCES N,MAYAGUEZ,PR,680
400137,DOCTORS CENTER HOSPITAL ORLANDO HEALTH DORADO,Acute Care Hospitals,Proprietary,Yes,Not Available,4158,ROAD 696 INTERSECTION EFRON AVENUE BO HIGUILLAR,DORADO,PR,646
400138,PUERTO RICO WOMEN AND CHILDREN HOSPITAL LLC,Acute Care Hospitals,Proprietary,Yes,Not Available,4159,CARR PR-2 KM11 6 INTERIOR ALEDANO HOSPITAL HERMANO,BAYAMON,PR,959
400139,HOSPITAL EPISCOPAL  SAN LUCAS METRO,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Not Available,4160,CARR 844 KM 0 5 CUPEY,SAN JUAN,PR,928
403301,UNIVERSITY PEDIATRIC HOSPITAL,Childrens,Government - State,Yes,Not Available,4161,PUERTO RICO MEDICAL CENTER IN RIO PIEDRAS,SAN JUAN,PR,935
404004,FIRST HOSPITAL PANAMERICANO,Psychiatric,Proprietary,No,Not Available,4162,STATE ROAD 787 KM 1  5,CIDRA,PR,739
404005,SAN JUAN CAPESTRANO  HOSPITAL INC,Psychiatric,Proprietary,No,Not Available,4163,CARR 877 KM 1 6 CAMINO LAS LOMAS RR2,RIO PIEDRAS,PR,928
404007,HOSPITAL METROPOLITANO  PSIQUIATRICO DE CABO ROJO,Psychiatric,Proprietary,No,Not Available,4164,108 MUNOZ RIVERA STREET,CABO ROJO,PR,623
404009,CENTRO DE SALUD CONDUCTUAL MENONITA-CIMA,Psychiatric,Voluntary non-profit - Private,No,Not Available,4165,CARR ESTATAL 14 INTERIOR SARGENTO GERARDO SANTIAGO,AIBONITO,PR,705
410004,ROGER WILLIAMS MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,4,4166,825 CHALKSTONE AVENUE,PROVIDENCE,RI,2908
410005,OUR LADY OF FATIMA HOSPITAL,Acute Care Hospitals,Proprietary,Yes,3,4167,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,RI,2904
410006,NEWPORT HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4168,11 FRIENDSHIP STREET,NEWPORT,RI,2840
410007,RHODE ISLAND HOSPITAL,Acute Care Hospitals,Tribal,Yes,3,4169,593 EDDY STREET,PROVIDENCE,RI,2902
410008,SOUTH COUNTY HOSPITAL INC,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,4170,100 KENYON AVE,WAKEFIELD,RI,2879
410009,KENT COUNTY MEMORIAL HOSPITAL,Acute Care Hospitals,Proprietary,Yes,3,4171,455 TOLL GATE RD,WARWICK,RI,2886
410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4172,101 DUDLEY STREET,PROVIDENCE,RI,2905
410011,LANDMARK MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4173,115 CASS AVENUE,WOONSOCKET,RI,2895
410012,THE MIRIAM HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,4174,164 SUMMIT AVENUE,PROVIDENCE,RI,2906
410013,WESTERLY HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,4175,25 WELLS STREET,WESTERLY,RI,2891
41005F,PROVIDENCE VA MEDICAL CENTER,Acute Care - Veterans Administration,Veterans Health Administration,Yes,1,4176,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908
414000,BUTLER HOSPITAL,Psychiatric,Voluntary non-profit - Private,No,Not Available,4177,345 BLACKSTONE BLVD,PROVIDENCE,RI,2906
414003,EMMA PENDLETON BRADLEY HOSPITAL,Psychiatric,Voluntary non-profit - Private,Yes,Not Available,4178,1011 VETERANS MEMORIAL PARKWAY,EAST PROVIDENCE,RI,2915
420002,PIEDMONT MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,2,4179,1731 FRANK GASTON BLVD,ROCK HILL,SC,29732
420004,MUSC MEDICAL CENTER,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,4180,169 ASHLEY AVE,CHARLESTON,SC,29425
420005,MCLEOD MEDICAL CENTER - DILLON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4181,301 E JACKSON STREET PO BOX 1327,DILLON,SC,29536
420007,SPARTANBURG MEDICAL CENTER,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,4182,101 E WOOD ST,SPARTANBURG,SC,29303
420009,PRISMA HEALTH OCONEE MEMORIAL HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4183,298 MEMORIAL DR,SENECA,SC,29672
420010,CAROLINA PINES REGIONAL MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,3,4184,1304 W BOBO NEWSOM HWY,HARTSVILLE,SC,29550
420011,CANNON MEMORIAL HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Not Available,4185,123 W G ACKER DRIVE,PICKENS,SC,29671
420015,PRISMA HEALTH BAPTIST EASLEY HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4186,200 FLEETWOOD DRIVE,EASLEY,SC,29640
420018,PRISMA HEALTH RICHLAND HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4187,5 MEDICAL PARK,COLUMBIA,SC,29203
420019,MUSC HEALTH CHESTER MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,Not Available,4188,1 MEDICAL PARK DRIVE,CHESTER,SC,29706
420020,TIDELANDS GEORGETOWN MEMORIAL HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,4189,606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,SC,29440
420023,ST FRANCIS-DOWNTOWN,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4190,ONE ST FRANCIS DR,GREENVILLE,SC,29601
420026,MUSC HEALTH COLUMBIA MEDICAL CENTER DOWNTOWN,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4191,2435 FOREST DRIVE,COLUMBIA,SC,29204
420027,ANMED HEALTH,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4192,800 N FANT ST,ANDERSON,SC,29621
420030,COLLETON MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,3,4193,501 ROBERTSON BOULEVARD,WALTERBORO,SC,29488
420033,PRISMA HEALTH GREER MEMORIAL HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4194,1413 JOHN B WHITE SR BLVD SUITE D,SPARTANBURG,SC,29306
420036,MUSC HEALTH LANCASTER MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,3,4195,800 W MEETING ST,LANCASTER,SC,29720
420037,PRISMA HEALTH HILLCREST HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4196,741 SOUTH EAST MAIN STREET,SIMPSONVILLE,SC,29681
420038,PRISMA HEALTH LAURENS COUNTY HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4197,22725 HIGHWAY 76 EAST,CLINTON,SC,29325
420043,CHEROKEE MEDICAL CENTER,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,4198,1530 N LIMESTONE ST,GAFFNEY,SC,29340
420048,KERSHAWHEALTH,Acute Care Hospitals,Proprietary,Yes,3,4199,1315 ROBERTS STREET,CAMDEN,SC,29020
420049,CONWAY MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4200,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,4201,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4,4202,2669 KINARD ST PO BOX 497,NEWBERRY,SC,29108
420055,MUSC HEALTH MARION MEDICAL CENTER,Acute Care Hospitals,Government - State,Yes,2,4203,2829 E HWY 76,MULLINS,SC,29574
420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,4204,2095 HENRY TECKLENBURG DRIVE,CHARLESTON,SC,29414
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,Acute Care Hospitals,Government - Local,Yes,4,4205,955 RIBAUT RD,BEAUFORT,SC,29902
420070,PRISMA HEALTH TUOMEY HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,4206,129 N WASHINGTON ST,SUMTER,SC,29150
420071,SELF REGIONAL HEALTHCARE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,4207,1325 SPRING STREET,GREENWOOD,SC,29646
420072,HAMPTON REGIONAL MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Not Available,4208,595 WEST CAROLINA AVENUE,VARNVILLE,SC,29944
420073,LEXINGTON MEDICAL CENTER,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,4209,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169
420078,PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,No,3,4210,701 GROVE ROAD,GREENVILLE,SC,29605
420079,TRIDENT MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,3,4211,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406
420080,HILTON HEAD REGIONAL MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4,4212,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29926
420082,AIKEN REGIONAL MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,2,4213,302 UNIVERSITY PARKWAY,AIKEN,SC,29801
420085,GRAND STRAND REGIONAL MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,3,4214,809 82ND PARKWAY,MYRTLE BEACH,SC,29572
420086,PRISMA HEALTH BAPTIST,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4215,1330 TAYLOR AT MARION ST,COLUMBIA,SC,29220
420087,ROPER HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4216,316 CALHOUN ST,CHARLESTON,SC,29401
420089,EAST COOPER MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,5,4217,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464
420091,MUSC HEALTH FLORENCE MEDICAL CENTER,Acute Care Hospitals,Government - State,Yes,3,4218,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,29505
420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4219,4070 HWY 17,MURRELLS INLET,SC,29576
42009F,NH Beaufort,Acute Care - Department of Defense,Department of Defense,No,Not Available,4220,1 Pinckney Blvd,Beaufort,SC,29902
420101,COASTAL CAROLINA HOSPITAL,Acute Care Hospitals,Proprietary,Yes,2,4221,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927
420102,PRISMA HEALTH  PATEWOOD HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,No,5,4222,175 PATEWOOD DRIVE,GREENVILLE,SC,29615
420103,PELHAM MEDICAL CENTER,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,4223,250 WESTMORELAND ROAD,GREER,SC,29651
420104,MOUNT PLEASANT HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,4224,3510 HIGHWAY 17 NORTH SUITE 140,MOUNT PLEASANT,SC,29466
420105,MCLEOD LORIS  HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,No,3,4225,3655 MITCHELL STREET,LORIS,SC,29569
420106,PRISMA HEALTH BAPTIST PARKRIDGE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,4226,400 PALMETTO HEALTH PARKWAY,COLUMBIA,SC,29212
420107,MCLEOD HEALTH CHERAW,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4227,711 CHESTERFIELD HIGHWAY,CHERAW,SC,29520
420108,UNION MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Not Available,4228,322 WEST SOUTH STREET,UNION,SC,29379
420109,MCLEOD HEALTH CLARENDON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4229,10 EAST HOSPITAL STREET,MANNING,SC,29102
420110,ROPER ST FRANCIS HOSPITAL-BERKELEY INC,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4230,100 CALLEN BLVD.,SUMMERVILLE,SC,29486
42011F,COLUMBIA SC VA MEDICAL CENTER,Acute Care - Veterans Administration,Veterans Health Administration,Yes,4,4231,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209
42029F,CHARLESTON VA MEDICAL CENTER,Acute Care - Veterans Administration,Veterans Health Administration,Yes,4,4232,109 BEE STREET,CHARLESTON,SC,29401
421300,ALLENDALE COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,4233,1787 ALLENDALE FAIRFAX RD,FAIRFAX,SC,29827
421301,ABBEVILLE AREA MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,4234,420 THOMSON CIRCLE,ABBEVILLE,SC,29620
421304,EDGEFIELD COUNTY HEALTHCARE AN AFFILIATE OF SELF R,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4235,300 RIDGE MEDICAL PLAZA,EDGEFIELD,SC,29384
423300,SHRINERS HOSPITALS FOR CHILDREN,Childrens,Voluntary non-profit - Private,No,Not Available,4236,950 WEST FARIS ROAD,GREENVILLE,SC,29605
424002,LIGHTHOUSE BEHAVIORAL HEALTH HOSPITAL,Psychiatric,Proprietary,Yes,Not Available,4237,152 WACCAMAW MEDICAL PARK DRIVE,CONWAY,SC,29526
424005,G WERBER BRYAN PSYCH HOSP,Psychiatric,Government - State,No,Not Available,4238,220 FAISON DR,COLUMBIA,SC,29203
424006,PALMETTO LOWCOUNTRY BEHAVIORAL HEALTH,Psychiatric,Proprietary,No,Not Available,4239,2777 SPEISSEGGER DRIVE,CHARLESTON,SC,29405
424007,SPRINGBROOK BEHAVIORAL HEALTH SYSTEM,Psychiatric,Proprietary,No,Not Available,4240,ONE HAVENWOOD LANE  PO BOX 1005,TRAVELERS REST,SC,29690
424008,THREE RIVERS BEHAVIORAL HEALTH,Psychiatric,Proprietary,No,Not Available,4241,2900 SUNSET BOULEVARD,WEST COLUMBIA,SC,29169
424010,"CAROLINA CTR FOR BEHAVIORAL HEALTH,THE",Psychiatric,Proprietary,No,Not Available,4242,2700 E PHILLIPS RD,GREER,SC,29650
424011,PATRICK B HARRIS PSYCHIATRIC HOSPITAL,Psychiatric,Government - State,No,Not Available,4243,130 HIGHWAY 252,ANDERSON,SC,29622
424014,REBOUND BEHAVIORAL HEALTH,Psychiatric,Proprietary,Yes,Not Available,4244,134 EAST REBOUND ROAD,LANCASTER,SC,29720
430005,"PRAIRIE LAKES HEALTHCARE SYSTEM, INC",Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,4245,401 9TH AVENUE NW  POST OFFICE BOX 1210,WATERTOWN,SD,57201
430008,BROOKINGS HEALTH SYSTEM,Acute Care Hospitals,Government - Local,Yes,3,4246,300 22ND AVE,BROOKINGS,SD,57006
430012,AVERA SACRED HEART HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,4247,501 SUMMIT ST,YANKTON,SD,57078
430014,AVERA ST LUKES,Acute Care Hospitals,Voluntary non-profit - Church,Yes,5,4248,305 S STATE ST  POST OFFICE BOX 4450,ABERDEEN,SD,57401
430015,AVERA ST MARY'S HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4249,801 E SIOUX,PIERRE,SD,57501
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4250,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117
430027,SANFORD USD MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4251,1305 W 18TH ST  POST OFFICE BOX 5039,SIOUX FALLS,SD,57117
43002F,VA BLACK HILLS HEALTHCARE SYSTEM,Acute Care - Veterans Administration,Veterans Health Administration,Yes,3,4252,113 COMANCHE ROAD,FORT MEADE,SD,57741
430048,MONUMENT HEALTH SPEARFISH HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,4253,1440 N MAIN ST,SPEARFISH,SD,57783
43005F,SIOUX FALLS VA MEDICAL CENTER,Acute Care - Veterans Administration,Veterans Health Administration,Yes,5,4254,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117
430077,MONUMENT HEALTH RAPID CITY HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,4255,353 FAIRMONT BLVD,RAPID CITY,SD,57701
430084,PHS INDIAN HOSPITAL AT ROSEBUD,Acute Care Hospitals,Government - Federal,Yes,Not Available,4256,400 SOLDIER CREEK ROAD,ROSEBUD,SD,57570
430089,DUNES SURGICAL HOSPITAL,Acute Care Hospitals,Proprietary,No,Not Available,4257,600 N SIOUX POINT ROAD,DAKOTA DUNES,SD,57049
430090,SIOUX FALLS SPECIALTY HOSPITAL,Acute Care Hospitals,Proprietary,No,Not Available,4258,910 EAST 20TH STREET,SIOUX FALLS,SD,57105
430091,BLACK HILLS SURGICAL HOSPITAL LLP,Acute Care Hospitals,Proprietary,No,Not Available,4259,216 ANAMARIA DR,RAPID CITY,SD,57703
430093,SAME DAY SURGERY CENTER LLC,Acute Care Hospitals,Proprietary,No,Not Available,4260,651 CATHEDRAL DRIVE,RAPID CITY,SD,57701
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,Acute Care Hospitals,Proprietary,Yes,5,4261,4500 W 69TH ST,SIOUX FALLS,SD,57108
430097,SANFORD MEDICAL CENTER ABERDEEN,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,4262,2905 3RD AVE SE,ABERDEEN,SD,57402
430098,PINE RIDGE IHS HOSPITAL,Acute Care Hospitals,Government - Federal,Yes,Not Available,4263,EAST HIGHWAY 18,PINE RIDGE,SD,57770
430099,REHAB & CRITICAL CARE HOSPITAL OF THE BLACK HILLS,Acute Care Hospitals,Proprietary,No,Not Available,4264,2115 PROMISE ROAD,RAPID CITY,SD,57701
431300,MADISON REGIONAL HEALTH SYSTEM,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4265,323 SW 10TH ST,MADISON,SD,57042
431301,FAULKTON AREA MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4266,1300 OAK STREET  POST OFFICE BOX 100,FAULKTON,SD,57438
431302,AVERA MISSOURI RIVER HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4267,606 EAST GARFIELD,GETTYSBURG,SD,57442
431305,DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4268,708 8TH ST,ARMOUR,SD,57313
431306,PLATTE HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4269,601 E 7TH ST  POST OFFICE BOX 200,PLATTE,SD,57369
431307,SANFORD CLEAR LAKE MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4270,701 THIRD AVENUE SOUTH,CLEAR LAKE,SD,57226
431308,EUREKA COMMUNITY HEALTH SERVICES - CAH,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,4271,200 J AVE POST OFFICE BOX 517,EUREKA,SD,57437
431309,COMMUNITY MEMORIAL HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4272,809 JACKSON,BURKE,SD,57523
431310,AVERA FLANDREAU HOSPITAL - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4273,214 NORTH PRAIRIE STREET,FLANDREAU,SD,57028
431311,SANFORD HOSPITAL WEBSTER - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4274,1401 W FIRST ST POST OFFICE BOX 489,WEBSTER,SD,57274
431312,MARSHALL COUNTY HEALTHCARE CENTER - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4275,413 9TH STREET,BRITTON,SD,57430
431313,FREEMAN MEDICAL CENTER - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4276,510 E 8TH ST  POST OFFICE BOX 370,FREEMAN,SD,57029
431314,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4277,102 MAJOR ALLEN   POST OFFICE BOX 70D,MARTIN,SD,57551
431315,WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4278,513 3RD ST SW,WAGNER,SD,57380
431316,COMMUNITY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,No,Not Available,4279,111 W 10TH AVE  POST OFFICE BOX 420,REDFIELD,SD,57469
431317,LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4280,600 BILLARS ST,SCOTLAND,SD,57059
431318,BOWDLE HOSPITAL - CAH,Critical Access Hospitals,Government - Local,Yes,Not Available,4281,8001 W 5TH  POST OFFICE BOX 556,BOWDLE,SD,57428
431319,HANS P PETERSON MEMORIAL HOSPITAL - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4282,503 W PINE  POST OFFICE BOX 790,PHILIP,SD,57567
431320,MONUMENT HEALTH LEAD-DEADWOOD HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4283,61 CHARLES STREET,DEADWOOD,SD,57732
431321,MONUMENT HEALTH STURGIS HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,4284,2140 JUNCTION AVE,STURGIS,SD,57785
431322,FALL RIVER HOSPITAL - CAH,Critical Access Hospitals,Government - Local,Yes,Not Available,4285,1201 HIGHWAY 71 SOUTH,HOT SPRINGS,SD,57747
431323,MONUMENT HEALTH CUSTER HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4286,1220 MONTGOMERY STREET,CUSTER,SD,57730
431324,AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4287,604 1ST ST NE,WESSINGTON SPRINGS,SD,57382
431325,MOBRIDGE REGIONAL HOSPITAL - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4288,1401 10TH AVE WEST,MOBRIDGE,SD,57601
431326,MILBANK AREA HOSPITAL/AVERA HEALTH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4289,301 FLYNN DRIVE,MILBANK,SD,57252
431327,ST MICHAEL'S HOSPITAL - CAH,Critical Access Hospitals,Government - Local,Yes,Not Available,4290,410 W 16TH AVE,TYNDALL,SD,57066
431328,PIONEER MEMORIAL HOSPITAL - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4291,315 N WASHINGTON AVE  POST OFFICE BOX 368,VIBORG,SD,57070
431329,SANFORD CHAMBERLAIN MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4292,300 S BYRON,CHAMBERLAIN,SD,57325
431330,AVERA ST BENEDICT HEALTH CENTER - CAH,Critical Access Hospitals,Voluntary non-profit - Private,No,Not Available,4293,401 WEST GLYNN DRIVE,PARKSTON,SD,57366
431331,AVERA DELLS AREA HOSPITAL  - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4294,909 N IOWA AVE,DELL RAPIDS,SD,57022
431332,AVERA DE SMET MEMORIAL HOSPITAL - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4295,306 PRAIRIE AVENUE SW  POST OFFICE BOX 160,DE SMET,SD,57231
431333,SANFORD CANTON-INWOOD MEDICAL CENTER - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,4296,440 NORTH HIAWATHA DRIVE,CANTON,SD,57013
